,nor_esm2,cnrm_esm2_1,mpi_esm1_2,miroc6,access_esm1_5,can_esm5,mri_esm2_0,model_mean
2088-12-31,2.137146,3.6914673,2.4779968,2.9970703,3.5663147,5.096588,2.5404053,3.2153015
2089-12-31,2.1958923,4.040344,2.5181885,2.7328186,3.6663818,4.959442,2.484314,3.2282104
2090-12-31,2.6037598,3.9661865,2.5135803,2.7468262,3.699829,4.9382935,2.547699,3.2880554
2091-12-31,2.5911255,3.690918,2.57724,2.9115906,3.7858582,5.0596924,2.7010193,3.3310852
2092-12-31,2.5507507,3.9136963,2.517517,3.1030579,4.0304565,5.1728516,2.4768066,3.39505
2093-12-31,2.3156738,4.2325745,2.6887512,3.229309,4.120453,4.8761597,2.5707703,3.4333801
2094-12-31,2.3704224,4.182129,2.6799927,2.990448,3.976593,5.0983276,2.6758728,3.4248352
2095-12-31,2.5079956,4.1726074,2.5450134,2.912323,4.016968,5.290802,2.4614258,3.4153137
2096-12-31,2.3896484,4.1263123,2.6339111,2.9605408,4.121826,5.148346,2.744751,3.4465027
2097-12-31,2.6270752,4.080261,2.663147,2.9647217,3.9812012,5.100281,2.8555603,3.4674683
2098-12-31,2.7113342,4.3292236,2.4492188,3.084076,3.6358032,5.2018127,2.5710144,3.4260864
2099-12-31,2.446289,4.0334473,2.4500122,3.1580505,3.810913,5.249237,2.3779602,3.3608704
2100-12-31,2.4304504,4.294922,2.6752625,3.2304077,3.8680115,5.2648315,2.493988,3.4654236
